,NOC,Year,Medal,Event_Count,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Male_Percentage,is_Host?
682,COM,1996,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
683,COM,2000,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0
684,COM,2004,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
685,COM,2008,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
686,COM,2012,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
687,COM,2016,0,4,0,0,0,0,0,0,0,0,0,0.0,0.0
688,COM,2020,0,3,0,0,0,0,0,0,0,0,0,0.0,0.0
689,COM,2024,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
690,CPV,1996,0,3,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
691,CPV,2000,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
692,CPV,2004,0,3,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
693,CPV,2008,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
694,CPV,2012,0,3,0,0,0,0,0,0,0,0,0,33.33333333333333,0.0
695,CPV,2016,0,5,0,0,0,0,0,0,0,0,0,40.0,0.0
696,CPV,2020,0,6,0,0,0,0,0,0,0,0,0,50.0,0.0
697,CPV,2024,1,7,0,0,0,0,0,1,0,0,0,57.14285714285714,0.0
698,CRC,1936,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
699,CRC,1964,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
700,CRC,1968,0,18,0,0,0,0,0,0,0,0,0,88.88888888888889,0.0
701,CRC,1972,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
702,CRC,1976,0,9,0,0,0,0,0,0,0,0,0,50.0,0.0
703,CRC,1980,0,18,0,0,0,0,0,0,0,0,0,89.1891891891892,0.0
704,CRC,1984,0,16,0,0,0,0,0,0,0,0,0,96.875,0.0
705,CRC,1988,2,18,0,0,0,0,0,2,0,0,0,39.39393939393939,0.0
706,CRC,1992,0,18,0,0,0,0,0,0,0,0,0,60.0,0.0
707,CRC,1996,3,13,0,0,0,0,0,3,0,0,0,46.15384615384615,0.0
708,CRC,2000,2,9,0,0,0,0,0,2,0,0,0,66.66666666666666,0.0
709,CRC,2004,0,8,0,0,0,0,0,0,0,0,0,80.95238095238095,0.0
710,CRC,2008,0,8,0,0,0,0,0,0,0,0,0,75.0,0.0
711,CRC,2012,0,11,0,0,0,0,0,0,0,0,0,72.72727272727273,0.0
712,CRC,2016,0,11,0,0,0,0,0,0,0,0,0,58.333333333333336,0.0
713,CRC,2020,0,17,0,0,0,0,0,0,0,0,0,33.33333333333333,0.0
714,CRC,2024,0,6,0,0,0,0,0,0,0,0,0,50.0,0.0
715,CRO,1992,4,23,0,2,0,0,0,0,0,0,2,86.95652173913044,0.0
716,CRO,1996,5,57,0,0,0,0,0,5,0,0,0,86.32478632478633,0.0
717,CRO,2000,4,53,0,0,0,0,0,4,0,0,0,70.37037037037037,0.0
718,CRO,2004,9,57,0,0,0,0,0,8,0,0,1,76.0,0.0
719,CRO,2008,7,66,0,0,0,2,0,5,0,0,0,76.0,0.0
720,CRO,2012,13,53,0,0,0,1,0,12,0,0,0,58.47457627118644,0.0
721,CRO,2016,23,47,0,0,0,0,0,18,0,0,5,74.19354838709677,0.0
722,CRO,2020,15,48,0,2,0,4,0,4,0,0,5,66.21621621621621,0.0
723,CRO,2024,13,46,0,0,0,1,0,10,0,0,2,80.0,0.0
724,CRT,1906,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
725,CUB,1900,5,2,0,0,0,0,0,5,0,0,0,100.0,0.0
726,CUB,1904,12,5,0,0,0,0,0,12,0,0,0,100.0,0.0
727,CUB,1924,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
728,CUB,1928,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
729,CUB,1932,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
730,CUB,1948,2,31,0,0,0,0,0,0,0,0,2,100.0,0.0
731,CUB,1952,0,23,0,0,0,0,0,0,0,0,0,100.0,0.0
732,CUB,1956,0,16,0,0,0,0,0,0,0,0,0,95.83333333333334,0.0
733,CUB,1960,0,15,0,0,0,0,0,0,0,0,0,47.61904761904761,0.0
734,CUB,1964,2,24,0,0,0,0,0,2,0,0,0,96.05263157894737,0.0
735,CUB,1968,8,78,0,0,0,0,0,8,0,0,0,77.97356828193833,0.0
736,CUB,1972,15,69,0,1,0,0,0,14,0,0,0,82.58706467661692,0.0
737,CUB,1976,29,76,0,1,0,0,0,28,0,0,0,84.5360824742268,0.0
738,CUB,1980,43,92,0,0,0,0,0,43,0,0,0,87.5,0.0
739,CUB,1992,65,90,0,3,0,3,0,59,0,0,0,70.91836734693877,0.0
740,CUB,1996,50,84,0,3,0,3,0,44,0,0,0,66.29213483146067,0.0
741,CUB,2000,62,135,0,3,0,7,0,52,0,0,0,66.05166051660517,0.0
742,CUB,2004,51,108,0,1,0,5,0,45,0,0,0,65.5367231638418,0.0
743,CUB,2008,39,102,0,0,0,3,0,34,0,0,2,64.32748538011695,0.0
744,CUB,2012,27,86,0,0,0,1,0,26,0,0,0,59.32203389830508,0.0
745,CUB,2016,23,99,0,0,0,0,0,23,0,0,0,69.93006993006993,0.0
746,CUB,2020,31,64,0,0,0,1,0,27,3,0,0,47.5609756097561,0.0
747,CUB,2024,14,53,0,0,0,1,0,12,1,0,0,49.275362318840585,0.0
748,CYP,1980,0,13,0,0,0,0,0,0,0,0,0,86.66666666666667,0.0
749,CYP,1984,0,9,0,0,0,0,0,0,0,0,0,100.0,0.0
750,CYP,1988,0,10,0,0,0,0,0,0,0,0,0,72.72727272727273,0.0
751,CYP,1992,0,17,0,0,0,0,0,0,0,0,0,78.94736842105263,0.0
752,CYP,1996,0,16,0,0,0,0,0,0,0,0,0,83.33333333333334,0.0
753,CYP,2000,0,20,0,0,0,0,0,0,0,0,0,79.16666666666666,0.0
754,CYP,2004,0,20,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
755,CYP,2008,0,17,0,0,0,0,0,0,0,0,0,38.88888888888889,0.0
756,CYP,2012,2,12,0,0,0,0,0,0,0,0,2,69.23076923076923,0.0
757,CYP,2016,0,19,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
758,CYP,2020,0,22,0,0,0,0,0,0,0,0,0,69.56521739130434,0.0
759,CYP,2024,2,23,0,0,0,0,0,0,0,0,2,56.52173913043478,0.0
760,CZE,1996,22,110,0,0,0,0,0,19,0,0,3,59.76331360946746,0.0
761,CZE,2000,15,96,0,0,0,0,0,14,1,0,0,68.51851851851852,0.0
762,CZE,2004,14,104,0,0,0,0,0,12,0,0,2,55.55555555555556,0.0
763,CZE,2008,15,105,0,0,0,0,0,15,0,0,0,55.06329113924051,0.0
764,CZE,2012,21,99,0,0,0,0,0,16,0,0,5,50.943396226415096,0.0
765,CZE,2016,14,92,0,0,0,0,0,9,0,0,5,58.51851851851851,0.0
766,CZE,2020,20,93,0,0,0,0,0,9,6,0,5,62.251655629139066,0.0
767,CZE,2024,11,102,0,0,0,0,0,2,6,0,3,53.02013422818792,0.0
768,DEN,1896,10,12,0,0,0,0,0,10,0,0,0,100.0,0.0
769,DEN,1900,14,14,0,0,0,0,0,11,0,0,3,100.0,0.0
770,DEN,1906,14,24,0,0,0,0,0,11,0,0,3,0.0,0.0
771,DEN,1908,7,27,0,0,0,0,0,5,0,0,2,100.0,0.0
772,DEN,1912,19,46,0,0,0,0,0,13,0,0,6,99.1304347826087,0.0
773,DEN,1920,28,66,0,0,0,0,5,23,0,0,0,97.14285714285714,0.0
774,DEN,1924,20,60,0,0,0,0,0,11,0,0,9,87.67123287671232,0.0
775,DEN,1928,17,55,0,0,0,0,0,1,0,0,16,90.1639344262295,0.0
776,DEN,1932,13,34,0,0,0,0,0,6,0,0,7,85.5072463768116,0.0
777,DEN,1936,7,71,0,0,0,0,0,6,0,0,1,87.86127167630057,0.0
778,DEN,1948,40,83,0,0,0,0,1,30,0,0,9,88.44621513944223,0.0
779,DEN,1952,11,73,0,0,0,0,0,6,0,0,5,90.0,0.0
780,DEN,1956,8,29,0,0,0,0,0,1,0,0,7,84.31372549019608,0.0
781,DEN,1960,13,46,0,0,0,0,0,4,0,0,9,88.07339449541286,0.0
782,DEN,1964,11,40,0,0,0,0,0,4,0,0,7,85.91549295774648,0.0
783,DEN,1968,14,53,0,0,0,0,0,3,0,0,11,89.24731182795699,0.0
784,DEN,1972,3,73,0,0,0,0,0,0,0,0,3,88.38709677419355,0.0
785,DEN,1976,5,40,0,0,0,0,0,0,0,0,5,83.9506172839506,0.0
786,DEN,1980,10,30,0,0,0,0,0,4,0,0,6,93.33333333333333,0.0
787,DEN,1984,9,33,0,0,0,0,0,7,0,0,2,82.43243243243244,0.0
788,DEN,1988,9,73,0,0,0,0,0,2,0,0,7,69.23076923076923,0.0
789,DEN,1992,9,67,0,0,0,1,0,3,0,0,5,62.23776223776224,0.0
790,DEN,1996,15,66,0,0,0,3,0,7,0,0,5,44.827586206896555,0.0
791,DEN,2000,13,55,0,0,0,2,0,8,0,0,3,54.83870967741935,0.0
792,DEN,2004,13,59,0,0,0,2,0,9,0,0,2,51.30434782608696,0.0
793,DEN,2008,13,62,0,0,0,0,0,7,0,0,6,70.37037037037037,0.0
794,DEN,2012,17,69,0,0,0,3,0,8,0,0,6,51.006711409395976,0.0
795,DEN,2016,25,67,0,0,0,3,0,16,0,0,6,57.34265734265735,0.0
796,DEN,2020,21,64,0,0,0,3,0,6,9,0,3,47.82608695652174,0.0
797,DEN,2024,15,66,0,0,0,4,0,5,2,0,4,42.5,0.0
798,DJI,1984,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
799,DJI,1988,1,5,0,0,0,0,0,1,0,0,0,100.0,0.0
800,DJI,1992,0,7,0,0,0,0,0,0,0,0,0,100.0,0.0
801,DJI,1996,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
802,DJI,2000,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
803,DJI,2008,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
804,DJI,2012,0,4,0,0,0,0,0,0,0,0,0,50.0,0.0
805,DJI,2016,0,7,0,0,0,0,0,0,0,0,0,87.5,0.0
806,DJI,2020,0,5,0,0,0,0,0,0,0,0,0,80.0,0.0
807,DJI,2024,0,6,0,0,0,0,0,0,0,0,0,71.42857142857143,0.0
808,DMA,1996,0,6,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
809,DMA,2000,0,4,0,0,0,0,0,0,0,0,0,50.0,0.0
810,DMA,2004,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
811,DMA,2008,0,2,0,0,0,0,0,0,0,0,0,100.0,0.0
812,DMA,2012,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
813,DMA,2016,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
814,DMA,2020,0,2,0,0,0,0,0,0,0,0,0,50.0,0.0
815,DMA,2024,3,4,0,0,0,0,0,3,0,0,0,50.0,0.0
816,DOM,1964,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
817,DOM,1968,0,16,0,0,0,0,0,0,0,0,0,100.0,0.0
818,DOM,1972,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
819,DOM,1976,0,10,0,0,0,0,0,0,0,0,0,81.81818181818183,0.0
820,DOM,1980,0,7,0,0,0,0,0,0,0,0,0,85.71428571428571,0.0
821,DOM,1984,1,20,0,0,0,0,0,1,0,0,0,70.83333333333334,0.0
822,DOM,1988,0,15,0,0,0,0,0,0,0,0,0,94.44444444444444,0.0
823,DOM,1992,0,13,0,0,0,0,0,0,0,0,0,93.75,0.0
824,DOM,1996,0,16,0,0,0,0,0,0,0,0,0,75.0,0.0
825,DOM,2000,0,13,0,0,0,0,0,0,0,0,0,84.61538461538461,0.0
826,DOM,2004,3,22,0,0,0,0,0,3,0,0,0,51.515151515151516,0.0
827,DOM,2008,5,21,0,0,0,2,0,3,0,0,0,70.37037037037037,0.0
828,DOM,2012,5,21,0,0,0,0,0,5,0,0,0,41.66666666666667,0.0
829,DOM,2016,1,22,0,0,0,1,0,0,0,0,0,73.33333333333333,0.0
830,DOM,2020,8,31,0,0,1,0,0,7,0,0,0,62.31884057971014,0.0
831,DOM,2024,5,28,0,0,0,0,0,5,0,0,0,60.9375,0.0
832,ECU,1924,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
833,ECU,1968,0,21,0,0,0,0,0,0,0,0,0,95.1219512195122,0.0
834,ECU,1972,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
835,ECU,1976,0,8,0,0,0,0,0,0,0,0,0,100.0,0.0
836,ECU,1980,0,13,0,0,0,0,0,0,0,0,0,93.75,0.0
837,ECU,1984,0,14,0,0,0,0,0,0,0,0,0,93.33333333333333,0.0
838,ECU,1988,0,15,0,0,0,0,0,0,0,0,0,73.33333333333333,0.0
839,ECU,1992,0,15,0,0,0,0,0,0,0,0,0,46.666666666666664,0.0
840,ECU,1996,3,18,0,0,0,0,0,3,0,0,0,92.85714285714286,0.0
841,ECU,2000,0,11,0,0,0,0,0,0,0,0,0,72.72727272727273,0.0
842,ECU,2004,0,15,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
843,ECU,2008,2,23,0,0,0,0,0,2,0,0,0,69.23076923076923,0.0
844,ECU,2012,0,34,0,0,0,0,0,0,0,0,0,63.888888888888886,0.0
845,ECU,2016,0,29,0,0,0,0,0,0,0,0,0,60.0,0.0
846,ECU,2020,8,38,0,0,0,0,0,5,0,0,3,34.61538461538461,0.0
847,ECU,2024,9,33,0,0,0,0,0,9,0,0,0,38.297872340425535,0.0
848,EGY,1906,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0
849,EGY,1920,0,11,0,0,0,0,0,0,0,0,0,100.0,0.0
850,EGY,1924,0,12,0,0,0,0,0,0,0,0,0,100.0,0.0
851,EGY,1928,9,14,0,0,0,0,3,6,0,0,0,100.0,0.0
852,EGY,1936,9,30,0,0,0,0,0,9,0,0,0,100.0,0.0
853,EGY,1948,9,53,0,0,0,0,0,9,0,0,0,100.0,0.0
854,EGY,1952,1,65,0,0,0,0,0,1,0,0,0,100.0,0.0
855,EGY,1956,0,2,0,0,0,0,0,0,0,0,0,100.0,0.0
856,EGY,1964,0,35,0,0,0,0,0,0,0,0,0,100.0,0.0
857,EGY,1968,0,18,0,0,0,0,0,0,0,0,0,100.0,0.0
858,EGY,1972,0,16,0,0,0,0,0,0,0,0,0,100.0,0.0
859,EGY,1976,0,7,0,0,0,0,0,0,0,0,0,100.0,0.0
860,EGY,1984,2,74,0,0,0,0,0,2,0,0,0,92.56756756756756,0.0
861,EGY,1988,0,36,0,0,0,0,0,0,0,0,0,98.27586206896551,0.0
862,EGY,1992,0,32,0,0,0,0,0,0,0,0,0,92.7710843373494,0.0
863,EGY,1996,0,17,0,0,0,0,0,0,0,0,0,87.87878787878788,0.0
864,EGY,2000,0,64,0,0,0,0,0,0,0,0,0,82.35294117647058,0.0
865,EGY,2004,8,48,0,0,0,1,0,7,0,0,0,84.61538461538461,0.0
866,EGY,2008,1,68,0,0,0,0,0,1,0,0,0,70.6896551724138,0.0
867,EGY,2012,4,87,0,0,0,0,0,4,0,0,0,65.9090909090909,0.0
868,EGY,2016,3,87,0,0,0,1,0,2,0,0,0,66.42335766423358,0.0
869,EGY,2020,9,102,0,0,0,2,4,3,0,0,0,62.05128205128205,0.0
870,EGY,2024,6,97,0,0,0,0,0,6,0,0,0,60.86956521739131,0.0
871,EOR,2020,0,30,0,0,0,0,0,0,0,0,0,62.857142857142854,0.0
872,EOR,2024,1,39,0,0,0,0,0,1,0,0,0,63.63636363636363,0.0
873,ERI,2000,0,3,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
874,ERI,2004,1,3,0,0,0,0,0,1,0,0,0,80.0,0.0
875,ERI,2008,0,6,0,0,0,0,0,0,0,0,0,81.81818181818183,0.0
876,ERI,2012,0,7,0,0,0,0,0,0,0,0,0,91.66666666666666,0.0
877,ERI,2016,0,6,0,0,0,0,0,0,0,0,0,91.66666666666666,0.0
878,ERI,2020,0,10,0,0,0,0,0,0,0,0,0,64.28571428571429,0.0
879,ERI,2024,0,9,0,0,0,0,0,0,0,0,0,75.0,0.0
880,ESA,1932,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
881,ESA,1968,0,48,0,0,0,0,0,0,0,0,0,0.0,0.0
882,ESA,1972,0,12,0,0,0,0,0,0,0,0,0,0.0,0.0
883,ESA,1984,0,15,0,0,0,0,0,0,0,0,0,0.0,0.0
884,ESA,1988,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
885,ESA,1992,0,6,0,0,0,0,0,0,0,0,0,0.0,0.0
886,ESA,1996,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
887,ESA,2000,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
888,ESA,2004,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
889,ESA,2008,0,14,0,0,0,0,0,0,0,0,0,0.0,0.0
890,ESA,2012,0,11,0,0,0,0,0,0,0,0,0,0.0,0.0
891,ESA,2016,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0
892,ESA,2020,0,7,0,0,0,0,0,0,0,0,0,0.0,0.0
893,ESA,2024,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0
894,ESP,1900,3,7,0,0,0,0,3,0,0,0,0,100.0,0.0
895,ESP,1920,4,29,2,0,0,0,0,0,0,0,2,100.0,0.0
896,ESP,1924,0,44,0,0,0,0,0,0,0,0,0,96.02649006622516,0.0
897,ESP,1928,3,34,0,0,0,0,0,0,0,0,3,100.0,0.0
898,ESP,1932,1,4,0,0,0,0,0,0,0,0,1,100.0,0.0
899,ESP,1948,2,37,0,0,0,0,0,0,0,0,2,100.0,0.0
900,ESP,1952,2,21,0,0,0,0,0,2,0,0,0,100.0,0.0
901,ESP,1956,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
902,ESP,1960,1,83,0,0,0,0,1,0,0,0,0,82.77310924369748,0.0
903,ESP,1964,0,35,0,0,0,0,0,0,0,0,0,92.53731343283582,0.0
904,ESP,1968,0,50,0,0,0,0,0,0,0,0,0,97.8102189781022,0.0
905,ESP,1972,1,59,0,0,0,0,0,1,0,0,0,94.40993788819875,0.0
906,ESP,1976,4,68,0,0,0,0,0,2,0,0,2,83.75,0.0
907,ESP,1980,11,75,0,0,0,0,2,6,0,0,3,88.62559241706161,0.0
908,ESP,1984,9,104,0,2,0,0,0,4,0,0,3,80.93385214007782,0.0
909,ESP,1988,7,130,0,0,0,0,0,2,0,0,5,79.49526813880126,0.0
910,ESP,1992,55,195,0,0,0,3,5,22,0,0,25,67.0391061452514,1.0
911,ESP,1996,31,157,0,0,0,0,5,12,0,0,14,61.458333333333336,0.0
912,ESP,2000,20,165,0,0,0,2,0,11,0,0,7,65.66125290023201,0.0
913,ESP,2004,37,155,0,2,0,0,0,15,0,0,20,56.50118203309693,0.0
914,ESP,2008,38,147,0,2,4,0,2,11,0,0,19,58.87323943661972,0.0
915,ESP,2012,33,135,0,2,3,7,0,13,2,0,6,59.882005899705014,0.0
916,ESP,2016,35,146,0,3,0,6,2,20,0,0,4,52.61707988980716,0.0
917,ESP,2020,31,162,0,2,0,2,8,7,6,1,5,56.64335664335665,0.0
918,ESP,2024,32,177,0,0,0,0,3,17,3,0,9,53.041825095057035,0.0
919,EST,1920,7,19,0,0,0,0,0,7,0,0,0,100.0,0.0
920,EST,1924,8,26,0,0,0,0,0,8,0,0,0,100.0,0.0
921,EST,1928,10,19,0,0,0,0,0,9,0,0,1,100.0,0.0
922,EST,1932,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
923,EST,1936,13,29,0,0,0,0,0,13,0,0,0,100.0,0.0
924,EST,1992,4,35,0,0,0,0,0,0,0,0,4,86.95652173913044,0.0
925,EST,1996,0,36,0,0,0,0,0,0,0,0,0,76.92307692307693,0.0
926,EST,2000,5,29,0,0,0,0,0,5,0,0,0,92.6829268292683,0.0
927,EST,2004,4,34,0,0,0,0,0,4,0,0,0,73.33333333333333,0.0
928,EST,2008,5,42,0,0,0,0,0,5,0,0,0,67.9245283018868,0.0
929,EST,2012,3,30,0,0,0,0,0,3,0,0,0,69.44444444444444,0.0
930,EST,2016,1,31,0,0,0,0,0,1,0,0,0,57.14285714285714,0.0
931,EST,2020,4,30,0,0,0,0,0,4,0,0,0,57.14285714285714,0.0
932,EST,2024,0,21,0,0,0,0,0,0,0,0,0,65.38461538461539,0.0
933,ETH,1956,0,10,0,0,0,0,0,0,0,0,0,100.0,0.0
934,ETH,1960,3,8,0,0,0,0,0,3,0,0,0,100.0,0.0
935,ETH,1964,3,11,0,0,0,0,0,3,0,0,0,100.0,0.0
936,ETH,1968,5,13,0,0,0,0,0,5,0,0,0,100.0,0.0
937,ETH,1972,2,20,0,0,0,0,0,2,0,0,0,100.0,0.0
938,ETH,1980,7,26,0,0,0,0,0,7,0,0,0,95.83333333333334,0.0
939,ETH,1992,5,11,0,0,0,0,0,5,0,0,0,75.0,0.0
940,ETH,1996,7,10,0,0,0,0,0,7,0,0,0,52.63157894736842,0.0
941,ETH,2000,13,11,0,0,0,0,0,13,0,0,0,55.55555555555556,0.0
942,ETH,2004,10,12,0,0,0,0,0,10,0,0,0,55.55555555555556,0.0
943,ETH,2008,13,10,0,0,0,0,0,13,0,0,0,51.724137931034484,0.0
944,ETH,2012,13,14,0,0,0,0,0,13,0,0,0,52.94117647058824,0.0
945,ETH,2016,11,16,0,0,0,0,0,11,0,0,0,44.73684210526316,0.0
946,ETH,2020,7,15,0,0,0,0,0,7,0,0,0,47.368421052631575,0.0
947,ETH,2024,9,13,0,0,0,0,0,9,0,0,0,45.714285714285715,0.0
948,EUN,1992,220,234,0,5,0,2,8,203,0,0,2,62.30769230769231,0.0
949,FIJ,1956,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
950,FIJ,1960,0,3,0,0,0,0,0,0,0,0,0,100.0,0.0
951,FIJ,1968,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
952,FIJ,1972,0,4,0,0,0,0,0,0,0,0,0,100.0,0.0
953,FIJ,1976,0,5,0,0,0,0,0,0,0,0,0,60.0,0.0
954,FIJ,1984,0,22,0,0,0,0,0,0,0,0,0,69.23076923076923,0.0
955,FIJ,1988,0,31,0,0,0,0,0,0,0,0,0,63.41463414634146,0.0
956,FIJ,1992,0,32,0,0,0,0,0,0,0,0,0,75.0,0.0
957,FIJ,1996,0,14,0,0,0,0,0,0,0,0,0,85.71428571428571,0.0
958,FIJ,2000,0,9,0,0,0,0,0,0,0,0,0,55.55555555555556,0.0
959,FIJ,2004,0,9,0,0,0,0,0,0,0,0,0,55.55555555555556,0.0
960,FIJ,2008,0,6,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
961,FIJ,2012,0,9,0,0,0,0,0,0,0,0,0,66.66666666666666,0.0
962,FIJ,2016,3,14,0,0,0,0,0,0,3,0,0,67.9245283018868,0.0
963,FIJ,2020,4,8,0,0,0,0,0,0,4,0,0,50.0,0.0
964,FIJ,2024,2,11,0,0,0,0,0,0,2,0,0,52.77777777777778,0.0
965,FIN,1906,9,11,0,0,0,0,0,9,0,0,0,0.0,0.0
966,FIN,1908,6,23,0,0,0,0,0,6,0,0,0,100.0,0.0
967,FIN,1912,43,49,0,0,0,0,0,39,0,0,4,99.14163090128756,0.0
968,FIN,1920,57,51,0,0,0,0,0,54,0,0,3,99.26470588235294,0.0
969,FIN,1924,62,69,0,0,0,0,0,61,0,0,1,100.0,0.0
970,FIN,1928,39,48,0,0,0,0,0,38,0,0,1,98.48484848484848,0.0
971,FIN,1932,37,36,0,0,0,0,0,37,0,0,0,100.0,0.0
972,FIN,1936,34,70,0,0,0,0,0,31,0,0,3,94.6236559139785,0.0
973,FIN,1948,42,84,0,0,0,0,0,34,0,0,8,96.74418604651163,0.0
974,FIN,1952,37,139,0,0,0,0,0,36,0,0,1,78.64077669902912,1.0
975,FIN,1956,21,67,0,0,0,0,0,21,0,0,0,99.31972789115646,0.0
976,FIN,1960,8,92,0,0,0,0,0,8,0,0,0,81.7351598173516,0.0
977,FIN,1964,11,64,0,0,0,0,0,11,0,0,0,91.3907284768212,0.0
978,FIN,1968,8,61,0,0,0,0,0,8,0,0,0,90.47619047619048,0.0
979,FIN,1972,15,75,0,0,0,1,0,14,0,0,0,86.46616541353383,0.0
980,FIN,1976,16,63,0,0,0,0,0,16,0,0,0,89.81481481481481,0.0
981,FIN,1980,15,71,0,0,0,4,0,7,0,0,4,95.19999999999999,0.0
982,FIN,1984,22,76,0,0,0,0,0,22,0,0,0,84.11214953271028,0.0
983,FIN,1988,6,66,0,0,0,0,0,6,0,0,0,72.27722772277228,0.0
984,FIN,1992,9,85,0,0,0,2,0,7,0,0,0,69.23076923076923,0.0
985,FIN,1996,8,74,0,0,0,0,0,8,0,0,0,57.14285714285714,0.0
986,FIN,2000,9,64,0,0,0,0,0,6,0,0,3,57.95454545454546,0.0
987,FIN,2004,4,53,0,0,0,0,0,4,0,0,0,65.67164179104478,0.0
988,FIN,2008,7,55,0,0,0,0,0,7,0,0,0,54.285714285714285,0.0
989,FIN,2012,4,61,0,0,0,0,0,1,0,0,3,46.3768115942029,0.0
990,FIN,2016,1,55,0,0,0,0,0,1,0,0,0,50.74626865671642,0.0
991,FIN,2020,2,37,0,0,0,0,0,2,0,0,0,48.97959183673469,0.0
992,FIN,2024,0,46,0,0,0,0,0,0,0,0,0,40.32258064516129,0.0
993,FRA,1896,20,18,0,0,0,0,0,8,0,0,12,100.0,0.0
994,FRA,1900,135,81,16,0,0,18,0,56,0,0,45,98.45261121856866,1.0
995,FRA,1904,4,2,0,0,0,0,0,4,0,0,0,100.0,0.0
996,FRA,1906,61,51,0,0,0,0,0,43,0,0,18,0.0,0.0
997,FRA,1908,27,54,3,0,0,3,0,12,0,0,9,100.0,0.0
998,FRA,1912,34,66,0,0,0,0,0,12,0,0,22,99.13793103448276,0.0
999,FRA,1920,73,113,2,0,0,12,0,39,0,0,20,96.68141592920354,0.0
1000,FRA,1924,74,128,2,0,0,0,0,48,0,0,24,92.61261261261261,1.0
1001,FRA,1928,49,112,0,0,0,0,0,31,0,0,18,87.26287262872629,0.0
1002,FRA,1932,45,57,0,0,0,0,0,25,0,0,20,94.77611940298507,0.0
1003,FRA,1936,37,100,0,0,0,0,0,22,0,0,15,95.7095709570957,0.0
1004,FRA,1948,57,135,0,2,0,0,0,30,0,0,25,88.42592592592592,0.0
1005,FRA,1952,36,131,0,0,0,0,2,27,0,0,7,77.94117647058823,0.0
1006,FRA,1956,26,101,0,0,0,0,0,16,0,0,10,84.14096916299559,0.0
1007,FRA,1960,7,120,0,0,0,0,0,6,0,0,1,80.16528925619835,0.0
1008,FRA,1964,24,89,0,0,0,0,0,17,0,0,7,81.30841121495327,0.0
1009,FRA,1968,31,107,0,0,0,0,0,14,0,0,17,73.63344051446946,0.0
1010,FRA,1972,21,132,0,0,0,0,0,13,0,0,8,79.21348314606742,0.0
1011,FRA,1976,16,128,0,0,0,0,0,11,0,0,5,82.45033112582782,0.0
1012,FRA,1980,31,85,0,0,0,0,0,27,0,0,4,84.0,0.0
1013,FRA,1984,43,139,0,0,0,0,0,38,0,0,5,78.53107344632768,0.0
1014,FRA,1988,32,167,0,0,0,0,0,20,0,0,12,70.46004842615012,0.0
1015,FRA,1992,49,196,0,0,0,5,0,34,0,0,10,66.0493827160494,0.0
1016,FRA,1996,71,183,0,0,0,0,0,48,0,0,23,62.47240618101545,0.0
